ConfigID,name,index,minTemperature,maxTemperature,hFOVPixels,vFOVPixels,hFOVDeg,vFOVDeg,senSim_percentBlur,senSim_percentNoise,trackFilePath
1808,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1809,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1810,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1811,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1812,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1813,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1814,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1815,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1816,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1817,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1818,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1819,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1820,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1821,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1822,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1823,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1824,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1825,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1826,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1827,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1828,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1829,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1830,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1831,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1832,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1833,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1834,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1835,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1836,Long Wave Infarared - LWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1837,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1838,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1839,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1840,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1841,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1842,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1843,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1844,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1845,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1846,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1847,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1848,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1849,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1850,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1851,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1852,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1853,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1854,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1855,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1856,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1857,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1858,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1859,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1860,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1861,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1862,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1863,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1864,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1865,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1866,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1867,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1868,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1869,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1870,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1871,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1872,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1873,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1874,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1875,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1876,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1877,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1878,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1879,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1880,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1881,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1882,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1883,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1884,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1885,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1886,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1887,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1888,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1889,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1890,Long Wave Infarared - LWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1891,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1892,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1893,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1894,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1895,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1896,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1897,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1898,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1899,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1900,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1901,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1902,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1903,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1904,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1905,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1906,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1907,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1908,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1909,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1910,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1911,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1912,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1913,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1914,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1915,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1916,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1917,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1918,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1919,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1920,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1921,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1922,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1923,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1924,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1925,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1926,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1927,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1928,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1929,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1930,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1931,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1932,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1933,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1934,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1935,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1936,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1937,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1938,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1939,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1940,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1941,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1942,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1943,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1944,Long Wave Infarared - LWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
